player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
642020,0.05454545454545455,0.3513513513513514,0.0,0.34,0.4378029079159936,0.29955947136563876,0.3961713173264114,0.3638814016172507,0.2737226277372262,0.04975124378109452,0.03125,0.4067398119122257,0.33333333333333326,0.3510204081632653,0.6626506024096386,0.1820330969267139,3
642082,0.05454545454545455,0.37142857142857144,0.5185185185185185,0.45375,0.4579967689822294,0.6662995594713655,0.5704088254380273,0.2749326145552561,0.4826642335766423,0.06965174129353234,0.08333333333333333,0.6347962382445141,0.6617063492063492,0.22346938775510206,0.4558232931726908,0.4456264775413711,4
642086,0.19090909090909092,0.27258687258687253,0.3302469135802469,0.6283333333333334,0.6801292407108239,0.7026431718061673,0.720311486048021,0.4573225516621743,0.5650851581508516,0.3880597014925373,0.28125,0.75,0.5244708994708994,0.5231292517006801,0.2998661311914324,0.508274231678487,2
642133,0.49090909090909096,0.20205920205920205,0.40432098765432095,0.62,0.7619816908993,0.7026431718061673,0.7696301103179753,0.6028751123090745,0.4659367396593674,0.4908789386401327,0.4201388888888889,0.7852664576802508,0.47883597883597884,0.520408163265306,0.34872824631860766,0.39243498817966904,1
642136,0.05454545454545455,0.37142857142857144,0.6296296296296295,0.5425,0.5153473344103393,0.7070484581497797,0.6229720960415316,0.274932614555256,0.5383211678832116,0.07960199004975124,0.09375,0.6724137931034483,0.5992063492063491,0.30612244897959173,0.4377510040160642,0.15839243498817965,4
642162,0.17727272727272728,0.2980694980694981,0.2546296296296296,0.5975,0.6179321486268174,0.6222466960352422,0.6473069435431539,0.3867924528301887,0.5228102189781021,0.20398009950248755,0.21354166666666666,0.6759404388714734,0.4285714285714286,0.4061224489795917,0.5120481927710843,0.495271867612293,2
642165,0.1,0.32921492921492923,0.4537037037037036,0.44000000000000006,0.4862681744749596,0.5807635829662261,0.5496430889033096,0.33692722371967654,0.40693430656934304,0.18573797678275292,0.1736111111111111,0.5956112852664578,0.5628306878306878,0.4190476190476189,0.3641231593038822,0.36958234830575254,4
642180,0.03636363636363636,0.2576576576576577,0.43981481481481477,0.5466666666666666,0.4857296715131934,0.6710719530102789,0.5892277741726153,0.2210242587601078,0.510948905109489,0.07628524046434494,0.25,0.6442006269592477,0.4384920634920634,0.48367346938775513,0.42637215528781797,0.4271079590228525,4
642201,0.08181818181818182,0.40746460746460744,0.3611111111111111,0.4708333333333333,0.45341949380721597,0.5609397944199705,0.5210902011680727,0.24887690925426775,0.48236009732360097,0.09286898839137646,0.16319444444444442,0.5642633228840125,0.5350529100529099,0.4353741496598639,0.37550200803212846,0.40898345153664284,4
642211,0.1090909090909091,0.4332046332046332,0.5740740740740741,0.4,0.4216478190630049,0.5947136563876652,0.5168721609344582,0.2722371967654987,0.39598540145985395,0.10945273631840796,0.10416666666666666,0.5384012539184954,0.40476190476190477,0.636734693877551,0.3092369477911646,0.4349881796690306,4
